feature_path,label,label_idx
C:\SoundModel\data\gtzan\features\pop_pop.00072_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\pop_pop.00044_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\reggae_reggae.00031_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\metal_metal.00062_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00093_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00025_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00099_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\metal_metal.00065_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\blues_blues.00087_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\blues_blues.00029_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\rock_rock.00041_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00066_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00096_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00081_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\pop_pop.00074_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\jazz_jazz.00027_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\pop_pop.00071_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\classical_classical.00006_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\reggae_reggae.00067_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\rock_rock.00023_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\disco_disco.00007_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\country_country.00092_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00065_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00024_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\pop_pop.00012_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\classical_classical.00009_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00063_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00084_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\classical_classical.00015_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\jazz_jazz.00048_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\pop_pop.00015_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\reggae_reggae.00079_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00078_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00020_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00024_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00009_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\metal_metal.00065_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00054_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\classical_classical.00023_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\country_country.00097_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\rock_rock.00058_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\disco_disco.00065_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\pop_pop.00034_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00008_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\rock_rock.00032_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\disco_disco.00045_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\rock_rock.00081_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00081_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\rock_rock.00037_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\rock_rock.00021_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\reggae_reggae.00082_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\jazz_jazz.00001_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\blues_blues.00042_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\rock_rock.00098_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\metal_metal.00064_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\reggae_reggae.00038_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\reggae_reggae.00042_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\metal_metal.00007_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00033_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00019_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\disco_disco.00088_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\rock_rock.00087_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\metal_metal.00015_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\rock_rock.00032_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00079_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00019_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\jazz_jazz.00008_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\metal_metal.00068_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00087_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00065_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\rock_rock.00028_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00058_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00074_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\disco_disco.00064_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00087_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00029_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00013_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\metal_metal.00041_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00061_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00020_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\pop_pop.00043_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00024_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00043_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00066_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\blues_blues.00088_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\rock_rock.00008_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\disco_disco.00034_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\rock_rock.00002_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00059_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00082_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\blues_blues.00001_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\classical_classical.00012_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00014_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\classical_classical.00088_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\metal_metal.00002_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\country_country.00076_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00055_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\country_country.00048_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00035_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\blues_blues.00009_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00051_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\reggae_reggae.00044_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\disco_disco.00036_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\reggae_reggae.00041_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\country_country.00059_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\metal_metal.00070_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\classical_classical.00085_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00040_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00008_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\rock_rock.00028_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\metal_metal.00060_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\country_country.00020_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\rock_rock.00049_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\metal_metal.00019_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\country_country.00030_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00015_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\disco_disco.00092_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\disco_disco.00004_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00007_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\classical_classical.00021_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\rock_rock.00059_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\disco_disco.00056_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00084_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\rock_rock.00022_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\blues_blues.00005_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\classical_classical.00039_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\reggae_reggae.00072_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00091_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\pop_pop.00033_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00000_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\reggae_reggae.00010_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\jazz_jazz.00034_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00095_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\metal_metal.00031_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\metal_metal.00029_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\metal_metal.00034_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00014_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00006_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\reggae_reggae.00032_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\metal_metal.00033_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\classical_classical.00065_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00016_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00069_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\pop_pop.00013_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00094_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00063_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\metal_metal.00025_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\disco_disco.00066_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\metal_metal.00022_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00048_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\jazz_jazz.00064_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\classical_classical.00020_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\reggae_reggae.00054_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\rock_rock.00063_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00016_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\disco_disco.00001_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00019_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\blues_blues.00092_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00022_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\classical_classical.00022_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\jazz_jazz.00046_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00076_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\blues_blues.00068_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\country_country.00076_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\metal_metal.00019_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\reggae_reggae.00056_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\metal_metal.00000_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\metal_metal.00057_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00012_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00005_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\metal_metal.00035_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\country_country.00039_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00066_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\rock_rock.00003_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\rock_rock.00031_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\blues_blues.00028_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\disco_disco.00044_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\jazz_jazz.00057_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\rock_rock.00066_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\reggae_reggae.00062_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00027_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\jazz_jazz.00096_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\reggae_reggae.00005_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\disco_disco.00010_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00000_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\rock_rock.00089_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\jazz_jazz.00065_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\disco_disco.00073_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00043_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\rock_rock.00093_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\metal_metal.00051_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\jazz_jazz.00036_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\disco_disco.00045_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\metal_metal.00082_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00089_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\metal_metal.00086_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\country_country.00095_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00049_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\jazz_jazz.00033_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\disco_disco.00099_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\rock_rock.00073_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\classical_classical.00099_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\reggae_reggae.00068_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\country_country.00039_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00077_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\blues_blues.00087_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\reggae_reggae.00036_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\metal_metal.00012_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\classical_classical.00044_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\classical_classical.00091_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\jazz_jazz.00041_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\reggae_reggae.00087_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\pop_pop.00047_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\reggae_reggae.00000_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\pop_pop.00041_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00071_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\rock_rock.00010_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00048_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\rock_rock.00017_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00012_chunk1.npy,hiphop,4
C:\SoundModel\data\gtzan\features\metal_metal.00058_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\classical_classical.00045_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00049_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\rock_rock.00059_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\metal_metal.00003_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\blues_blues.00080_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\jazz_jazz.00049_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\reggae_reggae.00079_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\reggae_reggae.00069_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\rock_rock.00027_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00094_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00066_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\jazz_jazz.00011_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00075_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\jazz_jazz.00026_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\classical_classical.00080_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\jazz_jazz.00017_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\jazz_jazz.00099_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\disco_disco.00079_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\disco_disco.00030_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\jazz_jazz.00098_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\metal_metal.00017_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00094_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00065_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00003_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\country_country.00073_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00031_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\classical_classical.00098_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\rock_rock.00040_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\blues_blues.00057_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00082_chunk2.npy,hiphop,4
C:\SoundModel\data\gtzan\features\blues_blues.00092_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\reggae_reggae.00098_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\country_country.00094_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00073_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00095_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\rock_rock.00046_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\reggae_reggae.00059_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\rock_rock.00050_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\reggae_reggae.00074_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\blues_blues.00079_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\jazz_jazz.00080_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00086_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\rock_rock.00039_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\country_country.00011_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00021_chunk1.npy,reggae,8
C:\SoundModel\data\gtzan\features\jazz_jazz.00084_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\metal_metal.00089_chunk1.npy,metal,6
C:\SoundModel\data\gtzan\features\blues_blues.00027_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\disco_disco.00083_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\classical_classical.00082_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\jazz_jazz.00000_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\rock_rock.00064_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00032_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\jazz_jazz.00035_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\pop_pop.00038_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\blues_blues.00061_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\jazz_jazz.00007_chunk0.npy,jazz,5
C:\SoundModel\data\gtzan\features\country_country.00062_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\metal_metal.00068_chunk0.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00037_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\pop_pop.00044_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\rock_rock.00047_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\jazz_jazz.00046_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\classical_classical.00076_chunk1.npy,classical,1
C:\SoundModel\data\gtzan\features\reggae_reggae.00015_chunk0.npy,reggae,8
C:\SoundModel\data\gtzan\features\classical_classical.00056_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00062_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00054_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\metal_metal.00074_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00076_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00066_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\pop_pop.00095_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\jazz_jazz.00071_chunk2.npy,jazz,5
C:\SoundModel\data\gtzan\features\blues_blues.00080_chunk0.npy,blues,0
C:\SoundModel\data\gtzan\features\classical_classical.00015_chunk2.npy,classical,1
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00021_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\country_country.00027_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\classical_classical.00093_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00090_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\rock_rock.00095_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\disco_disco.00011_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00028_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\disco_disco.00039_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\reggae_reggae.00076_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\jazz_jazz.00069_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\reggae_reggae.00025_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\metal_metal.00001_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\blues_blues.00088_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\rock_rock.00002_chunk1.npy,rock,9
C:\SoundModel\data\gtzan\features\pop_pop.00044_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00096_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\rock_rock.00038_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\classical_classical.00066_chunk0.npy,classical,1
C:\SoundModel\data\gtzan\features\pop_pop.00000_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\disco_disco.00033_chunk0.npy,disco,3
C:\SoundModel\data\gtzan\features\blues_blues.00052_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00040_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\jazz_jazz.00079_chunk1.npy,jazz,5
C:\SoundModel\data\gtzan\features\country_country.00098_chunk1.npy,country,2
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00064_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\blues_blues.00048_chunk2.npy,blues,0
C:\SoundModel\data\gtzan\features\reggae_reggae.00090_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\disco_disco.00081_chunk1.npy,disco,3
C:\SoundModel\data\gtzan\features\rock_rock.00042_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\rock_rock.00077_chunk0.npy,rock,9
C:\SoundModel\data\gtzan\features\rock_rock.00070_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\reggae_reggae.00019_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\country_country.00010_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\blues_blues.00007_chunk1.npy,blues,0
C:\SoundModel\data\gtzan\features\pop_pop.00090_chunk2.npy,pop,7
C:\SoundModel\data\gtzan\features\hiphop_hiphop.00062_chunk0.npy,hiphop,4
C:\SoundModel\data\gtzan\features\reggae_reggae.00074_chunk2.npy,reggae,8
C:\SoundModel\data\gtzan\features\pop_pop.00089_chunk0.npy,pop,7
C:\SoundModel\data\gtzan\features\metal_metal.00080_chunk2.npy,metal,6
C:\SoundModel\data\gtzan\features\pop_pop.00060_chunk1.npy,pop,7
C:\SoundModel\data\gtzan\features\country_country.00073_chunk2.npy,country,2
C:\SoundModel\data\gtzan\features\disco_disco.00090_chunk2.npy,disco,3
C:\SoundModel\data\gtzan\features\rock_rock.00057_chunk2.npy,rock,9
C:\SoundModel\data\gtzan\features\country_country.00048_chunk0.npy,country,2
C:\SoundModel\data\gtzan\features\reggae_reggae.00059_chunk2.npy,reggae,8
